machine;description;nature;excution;frequency;nextExecution
M21;DISJUNTOR C 3A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;DISJUNTOR C 6A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;DISJUNTOR C 2A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;DISJUNTOR C 10A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;DISJUNTOR DE PROTEÇÃO DE MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;TRANSFORMADOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;FONTE 24V;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTO AUXILIAR COM TEMPORIZADOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CPU;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MÓDULO CARTELA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;RELÉ DE SEGURANÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;RELÉ DE SEGURANÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;RELÉ DE SEGURANÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;RELÉ DE SEGURANÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;CONTACTOR DE FORÇA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;AR CONDICIONADO;MECÂNICO;INSPEÇÃO;3M;10
M21;PLACA DO CIRCULADOR;MECÂNICO;INSPEÇÃO;6M;22
M21;BASE DO BRAÇO ARTICULADO DO PAINEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;TUBO DE 90° DO BRAÇO DO PAINEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;TUBO RETO DO BRAÇO;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;TUBO DE 90° DO BRAÇO DO PAINEL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;TUBO RETO DO BRAÇO;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;HMI TOUCH;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES;6M;22
M21;MOTOR DE PREENCHIMENTO;MECÂNICO;"LIMPEZA DA VENTOINHA; MEDIÇÃO E ISOLAÇÃO DO MOTOR";6M;13
M21;FLANGE ;MECÂNICO;INSPEÇÃO;A;15
M21;BOMBA DE PREENCHIMENTO;MECÂNICO;INSPEÇÃO;A;15
M21;TUBO RETO DE PREENCHIMENTO;MECÂNICO;INSPEÇÃO;6M;13
M21;JUNTA EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;13
M21;VALVULA DE PASSAGEM MANUAL ;MECÂNICO;INSPEÇÃO;A;15
M21;MICRO DE COMUTAÇÃO DE BAIXA TENSÃO;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;TUBO EM CURVA DO PREENCHIMENTO;MECÂNICO;INSPEÇÃO;6M;13
M21;MANGUEIRA  1' 1/4 ALIMENTAÇÃO DE VALVULA;MECÂNICO;INSPEÇÃO/TROCA;6M;13
M21;JUNTA MECÂNICA ;MECÂNICO;INSPEÇÃO;6M;13
M21;MANGUEIRA  1' RETORNO PRA O TANQUE;MECÂNICO;INSPEÇÃO/TROCA;6M;13
M21;TUBO DE LUBRIFICAÇÃO ;MECÂNICO;INSPEÇÃO;6M;13
M21;TANQUE DE 800L;MECÂNICO;INSPEÇÃO;A;15
M21;SENSOR DE TEMPERATURA;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;MOTOR DE RECIRCULAÇÃO;MECÂNICO;"LIMPEZA DA VENTOINHA; MEDIÇÃO E ISOLAÇÃO DO MOTOR";6M;13
M21;BOMBA DE RECIRCULAÇÃO;MECÂNICO;INSPEÇÃO;A;15
M21;SENSOR DE PRESSÃO ;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;FILTRO DO ÓLEO DE RECIRCULAÇÃO;MECÂNICO;INSPEÇÃO/TROCA;6M;13
M21;MANGUEIRA DE 1' 1/4;MECÂNICO;INSPEÇÃO/TROCA;6M;13
M21;MANGUEIRA DE 1' 1/4;MECÂNICO;INSPEÇÃO/TROCA;6M;13
M21;MOTOR DE RESFRIAMENTO 0,5KW;MECÂNICO;INSPEÇÃO E TESTE;6M;13
M21;"MANGUEIRA DE 1"" ÁGUA";MECÂNICO;INSPEÇÃO/TROCA;3M;5
M21;"MANGUEIRA DE 1"" ÁGUA";MECÂNICO;INSPEÇÃO/TROCA;3M;5
M21;BLOCO HIDRÁULICO DE PREENCHIMENTO;MECÂNICO;TROCA DE REPARO DO BLOCO ;A;15
M21;VALVULA DIRECIONAL 4 VIAS;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;JUNTA MECÂNICA ;MECÂNICO;TROCA DE REPARO DO BLOCO ;A;15
M21;SENSOR DE PRESSÃO;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;BLOCO DA VALVULA CARRETEL;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;VALVULA DIRECIONAL CARRETEL 24V;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;VALVULA DIRECIONAL SIMPLES ;MECÂNICO;TROCA DE REPARO DO BLOCO ;A;15
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO;6M;13
M21;BLOCO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DO AVANÇO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;13
M21;JUNTA MECÂNICA ;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DO AVANÇO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DO AVANÇO DO CILINDRO DO MARTELO;MECÂNICO;INSPEÇÃO;6M;13
M21;CILINDRO DO MARTELO ;MECÂNICO;INSPEÇÃO;6M;13
M21;CILINDRO DO MARTELO ;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DO RECUO DO CILINDRO;MECÂNICO;INSPEÇÃO;6M;13
M21;JUNTA MECÂNICA ;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DO RECUO DO CILINDRO;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DO RECUO DO CILINDRO;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;VALVULA DIRECIONAL 24V ;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;VALVULA DIRECIONAL 24V ;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;VALVULA DIRECIONAL 3 VIAS;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;VALVULA DIRECIONAL 3 VIAS;MECÂNICO;TROCA DE REPARO DO BLOCO ;A;15
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO;6M;13
M21;BLOCO DO CILINDRO DE FRENAGEM ;MECÂNICO;INSPEÇÃO/TROCA;6M;13
M21;SENSOR DE PRESENÇA;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;SENSOR DE PRESENÇA;MECÂNICO;INSPEÇÃO E TESTE;3M;5
M21;VALVULA DIRECIONAL 24V ;MECÂNICO;TROCA DE REPARO DO BLOCO ;6M;15
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO;6M;13
M21;MANOMETRO DE PRESSÃO DIGITAL;MECÂNICO;INSPEÇÃO;6M;13
M21;SENSOR DE PRESSÃO ;MECÂNICO;INSPEÇÃO;6M;13
M21;SENSOR DE PRESSÃO ;MECÂNICO;INSPEÇÃO;6M;13
M21;VALVULA HIDRÁULICA DE PREENCHIMENTO;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;VALVULA HIDRÁULICA DE PREENCHIMENTO;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;13
M21;JUNTA DE EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;13
M21;JUNTA DE EXPANSIVA;MECÂNICO;INSPEÇÃO;6M;13
M21;FLANGE ;MECÂNICO;INSPEÇÃO;6M;13
M21;FLANGE ;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DE PREENCHIMENTO DO CILINDRO DO MARTELO ;MECÂNICO;INSPEÇÃO;6M;13
M21;TUBO DE PREENCHIMENTO DO CILINDRO DO MARTELO ;MECÂNICO;INSPEÇÃO;6M;13
M21;FLANGE ;MECÂNICO;INSPEÇÃO;6M;13
M21;FLANGE ;MECÂNICO;INSPEÇÃO;6M;13
M21;GRADE DE PROTEÇÃO POSTERIOR DO SISTEMA HIDRÁULICO;MECÂNICO;INSPEÇÃO;A;15
M21;GRADE DE PROTEÇÃO FRONTAL DO SISTEMA HIDRÁULICO;MECÂNICO;INSPEÇÃO;A;15
M21;GRADE DE PROTEÇÃO LATERAL DO SISTEMA HIDRÁULICO;MECÂNICO;INSPEÇÃO;A;15
M21;GRADE DE PROTEÇÃO LATERAL DO SISTEMA HIDRÁULICO;MECÂNICO;INSPEÇÃO;A;15
M21;ESCADA MARINHEIRO DE ACESSO SISTEMA HIDRÁULICO;MECÂNICO;INSPEÇÃO;A;15
M21;BLOCO HIDRÁULICO DO CORTE;MECÂNICO;TROCA DE REPARO DO BLOCO ;A;19
M21;VALVULA DIRECIONAL SIMPLES ;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;17
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;COLUNAS GUIAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M21;COLUNAS GUIAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M21;COLUNAS GUIAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M21;COLUNAS GUIAS;MECÂNICO;LUBRIFICAÇÃO;M;2
M21;GUIA LINEAR;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;MICRO FIM DE CURSO;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;MICRO FIM DE CURSO;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;BLOCO HIDRÁULICO DO CORTE;MECÂNICO;TROCA DE REPARO DO BLOCO ;A;15
M21;VALVULA DIRECIONAL SIMPLES ;MECÂNICO;INSPEÇÃO OU TROCA DE VALVULA DIRECIONAL;6M;17
M21;SOLENÓIDE 24V;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;SENSOR CORTINA DE LUZ VERTICAL FRONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;RECEPTOR CORTINA DE LUZ VERTICAL FRONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;SENSOR CORTINA DE LUZ HORIZONTAL FRONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;RECEPTOR CORTINA DE LUZ HORIZONTAL FRONTAL;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;SENSOR CORTINA DE LUZ POSTERIOR;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;RECEPTOR CORTINA DE LUZ POSTERIOR;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;BOTOEIRA DE EMERGENCIA;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M21;BOTÃO DE RESET DA CORTINA;MECÂNICO;INSPEÇÃO E TESTE;3M;7
M22;CHAVE GERAL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;MÓDULO ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;PLC;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;DISJNTOR MOTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;DISJUNTOR BIFÁSICO K10A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;RELÊ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;FONTRE DE ALIMENTAÇÃO DC24V ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;TRANSFORMADOR ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CONTACTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CONTACTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CONTACTOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CHAVE GERAL;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;BOTOEIRA DE EMERGÊNCIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;TOMADA DO JOYSTIQUE DO ROBÒ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CABO ELÉTRICO DO JOYSTIQUE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;JOYSTIQUE DO COMANDO DO ROBÔ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;FONTE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;PLACA DA MEMÓRIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;PLC;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;MOÓDULO ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;TRANSFORMADOR;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;DISJUNTOR MOTOR ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;DISJUNTOR BIFÁSICO DE 25A;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CONTACTOR ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CONTACTOR ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;CONTACTOR ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;PLC;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;MODULO DRIVE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;MODULO DRIVE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;MODULO DRIVE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;MODULO DRIVE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;BATERIA;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;DISJUNTOR MOTOR ;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;DISJUNTOR BIFÁSICO;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;FONTE;ELÉTRICO;LIMPEZA E REAPERTO DOS BORNES DO PAINEL;6M;22
M22;SERPENTINA EIXO 1;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;TUBO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;BASE DO ROBÔ;MECÂNICO;INSPEÇÃO;3M;9
M22;EIXO ;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;MOTOR DO EIXO 1;MECÂNICO;INSPEÇÃO;3M;9
M22;MOTOR EIXO 2;MECÂNICO;INSPEÇÃO;3M;9
M22;EIXO ;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;SERPENTINA EIXO 2;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;BRAÇO ARTICALO DO EIXO 2;MECÂNICO;INSPEÇÃO ;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO ;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO ;3M;9
M22;EIXO ;MECÂNICO;INSPEÇÃO ;3M;9
M22;MOTOR EIXO 3;MECÂNICO;INSPEÇÃO ;3M;9
M22;SERPENTINA EIXO 3;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;VALVULA PNEUMATICA ULTRA RÁPIDA COM SOLENÓIDE 24 VDC;MECÂNICO;INSPEÇÃO /TESTE;3M;9
M22;SERPENTINA EIXO 4-6;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;ESPAÇADOR;MECÂNICO;INSPEÇÃO ;3M;9
M22;REDUTOR;MECÂNICO;INSPEÇÃO ;3M;9
M22;Atuador Pneumático p/ Válvula Normal Fechado;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Corpo do Atuador;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Selo da Tampa;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anél Elástico da Tampa;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Corpo da Válvula;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Porca de Alta Pressão do Corpo;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Assentamento da Válvula;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Selo da Válvula (Teflon);MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Bronze;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Aço Inox;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Aço Inox;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Aço Inox;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Aço Inox;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Aço Inox;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;O-Ring p/ válvula normal fechada;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Agulha p/ válvula de alta pressão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Tubo p/ orifício c/ conexão de porca;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Porca p/ orifício;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;SERPENTINA EIXO 1;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;TUBO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;BASE DO ROBÔ;MECÂNICO;INSPEÇÃO;3M;9
M22;EIXO ;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;MOTOR DO EIXO 1;MECÂNICO;INSPEÇÃO;3M;9
M22;MOTOR EIXO 2;MECÂNICO;INSPEÇÃO;3M;9
M22;EIXO ;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;ROLAMENTO;MECÂNICO;INSPEÇÃO;3M;9
M22;EIXO ;MECÂNICO;INSPEÇÃO;3M;9
M22;MOTOR EIXO 3;MECÂNICO;INSPEÇÃO;3M;9
M22;SERPENTINA EIXO 3;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;VALVULA PNEUMATICA ULTRA RÁPIDA COM SOLENÓIDE 24 VDC;MECÂNICO;INSPEÇÃO /TESTE;3M;9
M22;SERPENTINA EIXO 4-6;MECÂNICO;INSPEÇÃO DE VAZAMENTO DA SERPENTINA;M;2
M22;ESPAÇADOR;MECÂNICO;INSPEÇÃO ;3M;9
M22;REDUTOR;MECÂNICO;INSPEÇÃO ;3M;9
M22;Atuador Pneumático p/ Válvula Normal Fechado;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Corpo do Atuador;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Selo da Tampa;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anél Elástico da Tampa;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Molas de Retorno do Pistão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Corpo da Válvula;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Porca de Alta Pressão do Corpo;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Assentamento da Válvula;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Selo da Válvula (Teflon);MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Bronze;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Anel de Backup de Aço Inox;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;O-Ring p/ válvula normal fechada;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
M22;Agulha p/ válvula de alta pressão;MECÂNICO;INSPEÇÃO/ TROCA DE REPAROS ;3M;11
